"","Date","Contributors","Ocean","Province","Country","Location","Lat_locat_center","Lon_locat_center","Local_census","Length_m","Area_m2","Site","Lat_site","Lon_site","Depth_m","Mesozones2_30m","Trash_group","Trash_count","MPA","Managed_area","Site_split_MPA","Nearest_MPA_Lat","Nearest_MPA_Lon","Nearest_Market_Lat","Nearest_Market_Lon","Dist_MPA","Dist_Market","Pop10Km","Pop100Km","Coral_reef_Km2","Economic.status1","Coastal.population2","Waste.generation.rate..kg.person.day.3","X..Plastic.in.waste.stream4","X..Inadequately.managed.waste5","X..Littered.waste6","Waste.generation..kg.day.7","Plastic.waste.generation..kg.day.7","Inadequately.managed.plastic.waste..kg.day.7","Plastic.waste.littered...kg.day.7","Mismanaged.plastic.waste..kg.person.day.7","Mismanaged_2010","Mismanaged.plastic.waste.in.2025...tonnes.7","Mismanaged_plastic_pop10Km_2010_Tons","Mismanaged_plastic_pop100Km_2010_Tons","ID_transect","Complexity_3pt","Lat","Lon","Depth_m.1","Mesophotic.zones2","Size_1","Size_2","Size_3","Size_4","Size_5","Managed_Area","Coastline_km","Trash_per_m2","Meso_zone2","Meso_zone3","Reefarea_pop100"
"2708",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"7",30,120,"Willis_North_1",-16.11606,149.97012,57.3,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2709",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"7",30,120,"Willis_North_1",-16.11606,149.97012,57.3,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2710",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"8",30,120,"Willis_North_1",-16.11606,149.97012,40.4,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2711",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"8",30,120,"Willis_North_1",-16.11606,149.97012,40.4,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2712",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"8",30,120,"Willis_North_1",-16.11606,149.97012,40.4,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2713",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"9",30,120,"Willis_North_1",-16.11606,149.97012,43.5,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2714",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"9",30,120,"Willis_North_1",-16.11606,149.97012,43.5,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2715",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"9",30,120,"Willis_North_1",-16.11606,149.97012,43.5,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2716",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"10",30,120,"Willis_North_1",-16.11606,149.97012,48,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2717",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"10",30,120,"Willis_North_1",-16.11606,149.97012,48,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2718",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"10",30,120,"Willis_North_1",-16.11606,149.97012,48,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2719",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"11",30,120,"Willis_North_1",-16.11606,149.97012,51.3,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2720",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"11",30,120,"Willis_North_1",-16.11606,149.97012,51.3,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2721",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"11",30,120,"Willis_North_1",-16.11606,149.97012,51.3,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"low",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2722",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"12",30,120,"Willis_North_1",-16.11606,149.97012,40.7,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2723",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"12",30,120,"Willis_North_1",-16.11606,149.97012,40.7,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2724",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"12",30,120,"Willis_North_1",-16.11606,149.97012,40.7,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2725",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"13",30,120,"Willis_North_1",-16.11606,149.97012,44.6,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2726",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"13",30,120,"Willis_North_1",-16.11606,149.97012,44.6,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2727",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"13",30,120,"Willis_North_1",-16.11606,149.97012,44.6,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2728",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"14",30,120,"Willis_North_1",-16.11606,149.97012,42.2,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2729",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"14",30,120,"Willis_North_1",-16.11606,149.97012,42.2,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2730",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"14",30,120,"Willis_North_1",-16.11606,149.97012,42.2,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2731",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"15",30,120,"Willis_North_1",-16.11606,149.97012,39.3,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"high",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2732",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"15",30,120,"Willis_North_1",-16.11606,149.97012,39.3,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"high",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2733",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"15",30,120,"Willis_North_1",-16.11606,149.97012,39.3,NA,"plastics",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,481.32,1,1,15647260958,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"high",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",1977.764896,0,"MCE","Upper",15647260958
"2734",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"1",30,120,"Flinders_South_1",-17.86224,148.46677,35.6,NA,"fishing",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2735",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"1",30,120,"Flinders_South_1",-17.86224,148.46677,35.6,NA,"other",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2736",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"1",30,120,"Flinders_South_1",-17.86224,148.46677,35.6,NA,"plastics",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2737",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"2",30,120,"Flinders_South_1",-17.86224,148.46677,37.1,NA,"fishing",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2738",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"2",30,120,"Flinders_South_1",-17.86224,148.46677,37.1,NA,"other",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2739",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"2",30,120,"Flinders_South_1",-17.86224,148.46677,37.1,NA,"plastics",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2740",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"3",30,120,"Flinders_South_1",-17.86224,148.46677,42.5,NA,"fishing",2,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"high",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0.0166666666666667,"MCE","Upper",17362747879
"2741",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"3",30,120,"Flinders_South_1",-17.86224,148.46677,42.5,NA,"other",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"high",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2742",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"3",30,120,"Flinders_South_1",-17.86224,148.46677,42.5,NA,"plastics",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"high",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2743",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"4",30,120,"Flinders_South_1",-17.86224,148.46677,34,NA,"fishing",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2744",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"4",30,120,"Flinders_South_1",-17.86224,148.46677,34,NA,"other",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2745",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"4",30,120,"Flinders_South_1",-17.86224,148.46677,34,NA,"plastics",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2746",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"5",30,120,"Flinders_South_1",-17.86224,148.46677,45.3,NA,"fishing",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2747",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"5",30,120,"Flinders_South_1",-17.86224,148.46677,45.3,NA,"other",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2748",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"5",30,120,"Flinders_South_1",-17.86224,148.46677,45.3,NA,"plastics",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17362747879,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.431795,0,"MCE","Upper",17362747879
"2749",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"6",30,120,"Flinders_South_2",-17.86412,148.46803,35.6,NA,"fishing",1,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17364463175,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.501426,0.00833333333333333,"MCE","Upper",17364463175
"2750",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"6",30,120,"Flinders_South_2",-17.86412,148.46803,35.6,NA,"other",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17364463175,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.501426,0,"MCE","Upper",17364463175
"2751",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"6",30,120,"Flinders_South_2",-17.86412,148.46803,35.6,NA,"plastics",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17364463175,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.501426,0,"MCE","Upper",17364463175
"2752",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"7",30,120,"Flinders_South_2",-17.86412,148.46803,44.7,NA,"fishing",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17364463175,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.501426,0,"MCE","Upper",17364463175
"2753",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"7",30,120,"Flinders_South_2",-17.86412,148.46803,44.7,NA,"other",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17364463175,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.501426,0,"MCE","Upper",17364463175
"2754",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"7",30,120,"Flinders_South_2",-17.86412,148.46803,44.7,NA,"plastics",0,"yes",NA,NA,0,0,-19.278328,146.818004,0,231.71,1,1,17364463175,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2820.501426,0,"MCE","Upper",17364463175
"2755",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"1",30,120,"Holmes_South_1",-16.52637,147.84413,55,NA,"fishing",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,241.37,1,1,15697894259,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2359.748643,0,"MCE","Upper",15697894259
"2756",NA,"ARC_COE","Pacific","Central Pacific","Australia","Coral_Sea",NA,NA,"1",30,120,"Holmes_South_1",-16.52637,147.84413,55,NA,"other",0,"yes",NA,NA,0,0,-16.925228,145.77325,0,241.37,1,1,15697894259,"HIC",17235954,2.23,5,0,2,38436177,1902591,0,38052,0.002,NA,24653,0.0001825,0.0001825,NA,"intermediate",-14.88138,147.35114,NA,"MCE",NA,NA,NA,NA,NA,"Coral Sea - Habitat Protection Zone (Reefs)",2359.748643,0,"MCE","Upper",15697894259
